lat	long	quadrant	continent.region	country
33.367	-102.4	16	Americas	**
33.367	-100.6	16	Americas	**
33.367	-98.8	16	Americas	**
33.367	-97	16	Americas	**
33.367	-95.2	17	Americas	**
33.367	-93.4	17	Americas	**
33.367	-91.6	17	Americas	**
33.367	-89.8	17	Americas	**
33.367	-88	17	Americas	**
33.367	-86.2	17	Americas	**
33.367	-84.4	17	Americas	**
33.367	-82.6	17	Americas	**
33.367	-80.8	17	Americas	**
33.367	-7	18	Africa	**
33.367	-5.2	18	Africa	**
33.367	-3.4	18	Africa	**
33.367	-1.6	18	Africa	**
33.367	0.2	18	Africa	**
33.367	2	18	Africa	**
33.367	3.8	18	Africa	**
33.367	5.6	18	Africa	**
33.367	7.4	18	Africa	**
33.367	9.2	18	Africa	**
33.367	11	18	Africa	**
33.367	36.2	18	Asia	**
33.367	38	18	Asia	**
33.367	39.8	18	Asia	**
33.367	41.6	18	Asia	**
33.367	43.4	18	Asia	**
33.367	45.2	18	Asia	**
33.367	47	18	Asia	**
33.367	48.8	19	Asia	**
33.367	50.6	19	Asia	**
33.367	52.4	19	Asia	**
33.367	54.2	19	Asia	**
33.367	56	19	Asia	**
33.367	57.8	19	Asia	**
33.367	59.6	19	Asia	**
33.367	61.4	19	Asia	**
33.367	63.2	19	Asia	**
33.367	65	19	Asia	**
33.367	66.8	19	Asia	**
33.367	68.6	19	Asia	**
33.367	70.4	19	Asia	**
33.367	72.2	19	Asia	**
33.367	74	19	Asia	**
33.367	75.8	19	Asia	**
33.367	77.6	19	Asia	**
33.367	79.4	19	Asia	**
33.367	81.2	19	Asia	**
33.367	83	19	Asia	**
33.367	84.8	19	Asia	**
33.367	86.6	19	Asia	**
33.367	88.4	19	Asia	**
33.367	90.2	19	Asia	**
33.367	92	19	Asia	**
33.367	93.8	19	Asia	**
33.367	95.6	19	Asia	**
33.367	97.4	19	Asia	**
33.367	99.2	19	Asia	**
33.367	101	19	Asia	**
33.367	102.8	19	Asia	**
33.367	104.6	19	Asia	**
33.367	106.4	19	Asia	**
33.367	108.2	19	Asia	**
33.367	110	19	Asia	**
33.367	111.8	19	Asia	**
33.367	113.6	19	Asia	**
33.367	115.4	19	Asia	**
33.367	117.2	19	Asia	**
33.367	119	19	Asia	**
33.367	131.6	20	Asia	**
35.0996	-120.4	16	Americas	**
35.0996	-118.6	16	Americas	**
35.0996	-116.8	16	Americas	**
35.0996	-115	16	Americas	**
35.0996	-113.2	16	Americas	**
35.0996	-111.4	16	Americas	**
35.0996	-109.6	16	Americas	**
35.0996	-107.8	16	Americas	**
35.0996	-106	16	Americas	**
35.0996	-104.2	16	Americas	**
35.0996	-102.4	16	Americas	**
35.0996	-100.6	16	Americas	**
35.0996	-98.8	16	Americas	**
35.0996	-97	16	Americas	**
35.0996	-95.2	17	Americas	**
35.0996	-93.4	17	Americas	**
35.0996	-91.6	17	Americas	**
35.0996	-89.8	17	Americas	**
35.0996	-88	17	Americas	**
35.0996	-86.2	17	Americas	**
35.0996	-84.4	17	Americas	**
35.0996	-82.6	17	Americas	**
35.0996	-80.8	17	Americas	**
35.0996	-79	17	Americas	**
35.0996	-77.2	17	Americas	**
35.0996	-5.2	18	Africa	**
35.0996	-3.4	18	Africa	**
35.0996	-1.6	18	Africa	**
35.0996	0.2	18	Africa	**
35.0996	2	18	Africa	**
35.0996	3.8	18	Africa	**
35.0996	5.6	18	Africa	**
35.0996	7.4	18	Africa	**
35.0996	9.2	18	Africa	**
35.0996	11	18	Africa	**
35.0996	25.4	18	Asia	**
35.0996	32.6	18	Asia	**
35.0996	36.2	18	Asia	**
35.0996	38	18	Asia	**
35.0996	39.8	18	Asia	**
35.0996	41.6	18	Asia	**
35.0996	43.4	18	Asia	**
35.0996	45.2	18	Asia	**
35.0996	47	18	Asia	**
35.0996	48.8	19	Asia	**
35.0996	50.6	19	Asia	**
35.0996	52.4	19	Asia	**
35.0996	54.2	19	Asia	**
35.0996	56	19	Asia	**
35.0996	57.8	19	Asia	**
35.0996	59.6	19	Asia	**
35.0996	61.4	19	Asia	**
35.0996	63.2	19	Asia	**
35.0996	65	19	Asia	**
35.0996	66.8	19	Asia	**
35.0996	68.6	19	Asia	**
35.0996	70.4	19	Asia	**
35.0996	72.2	19	Asia	**
35.0996	74	19	Asia	**
35.0996	75.8	19	Asia	**
35.0996	77.6	19	Asia	**
35.0996	79.4	19	Asia	**
35.0996	81.2	19	Asia	**
35.0996	83	19	Asia	**
35.0996	84.8	19	Asia	**
35.0996	86.6	19	Asia	**
35.0996	88.4	19	Asia	**
35.0996	90.2	19	Asia	**
35.0996	92	19	Asia	**
35.0996	93.8	19	Asia	**
35.0996	95.6	19	Asia	**
35.0996	97.4	19	Asia	**
35.0996	99.2	19	Asia	**
35.0996	101	19	Asia	**
35.0996	102.8	19	Asia	**
35.0996	104.6	19	Asia	**
35.0996	106.4	19	Asia	**
35.0996	108.2	19	Asia	**
35.0996	110	19	Asia	**
35.0996	111.8	19	Asia	**
35.0996	113.6	19	Asia	**
35.0996	115.4	19	Asia	**
35.0996	117.2	19	Asia	**
35.0996	119	19	Asia	**
35.0996	126.2	20	Asia	**
35.0996	128	20	Asia	**
35.0996	133.4	20	Asia	**
35.0996	135.2	20	Asia	**
35.0996	137	20	Asia	**
36.8699	-120.4	16	Americas	**
36.8699	-118.6	16	Americas	**
36.8699	-116.8	16	Americas	**
36.8699	-115	16	Americas	**
36.8699	-113.2	16	Americas	**
36.8699	-111.4	16	Americas	**
36.8699	-109.6	16	Americas	**
36.8699	-107.8	16	Americas	**
36.8699	-106	16	Americas	**
36.8699	-104.2	16	Americas	**
36.8699	-102.4	16	Americas	**
36.8699	-100.6	16	Americas	**
36.8699	-98.8	16	Americas	**
36.8699	-97	16	Americas	**
36.8699	-95.2	17	Americas	**
36.8699	-93.4	17	Americas	**
36.8699	-91.6	17	Americas	**
36.8699	-89.8	17	Americas	**
36.8699	-88	17	Americas	**
36.8699	-86.2	17	Americas	**
36.8699	-84.4	17	Americas	**
36.8699	-82.6	17	Americas	**
36.8699	-80.8	17	Americas	**
36.8699	-79	17	Americas	**
36.8699	-77.2	17	Americas	**
36.8699	-5.2	18	Europe	**
36.8699	-3.4	18	Europe	**
36.8699	3.8	18	Africa	**
36.8699	7.4	18	Africa	**
36.8699	9.2	18	Africa	**
36.8699	11	18	Africa	**
36.8699	14.6	18	Europe	**
36.8699	21.8	18	Europe	**
36.8699	27.2	18	Asia	**
36.8699	29	18	Asia	**
36.8699	30.8	18	Asia	**
36.8699	32.6	18	Asia	**
36.8699	34.4	18	Asia	**
36.8699	36.2	18	Asia	**
36.8699	38	18	Asia	**
36.8699	39.8	18	Asia	**
36.8699	41.6	18	Asia	**
36.8699	43.4	18	Asia	**
36.8699	45.2	18	Asia	**
36.8699	47	18	Asia	**
36.8699	48.8	19	Asia	**
36.8699	50.6	19	Asia	**
36.8699	54.2	19	Asia	**
36.8699	56	19	Asia	**
36.8699	57.8	19	Asia	**
36.8699	59.6	19	Asia	**
36.8699	61.4	19	Asia	**
36.8699	63.2	19	Asia	**
36.8699	65	19	Asia	**
36.8699	66.8	19	Asia	**
36.8699	68.6	19	Asia	**
36.8699	70.4	19	Asia	**
36.8699	72.2	19	Asia	**
36.8699	74	19	Asia	**
36.8699	75.8	19	Asia	**
36.8699	77.6	19	Asia	**
36.8699	79.4	19	Asia	**
36.8699	81.2	19	Asia	**
36.8699	83	19	Asia	**
36.8699	84.8	19	Asia	**
36.8699	86.6	19	Asia	**
36.8699	88.4	19	Asia	**
36.8699	90.2	19	Asia	**
36.8699	92	19	Asia	**
36.8699	93.8	19	Asia	**
36.8699	95.6	19	Asia	**
36.8699	97.4	19	Asia	**
36.8699	99.2	19	Asia	**
36.8699	101	19	Asia	**
36.8699	102.8	19	Asia	**
36.8699	104.6	19	Asia	**
36.8699	106.4	19	Asia	**
36.8699	108.2	19	Asia	**
36.8699	110	19	Asia	**
36.8699	111.8	19	Asia	**
36.8699	113.6	19	Asia	**
36.8699	115.4	19	Asia	**
36.8699	117.2	19	Asia	**
36.8699	119	19	Asia	**
36.8699	120.8	20	Asia	**
36.8699	126.2	20	Asia	**
36.8699	128	20	Asia	**
36.8699	138.8	20	Asia	**
36.8699	140.6	20	Asia	**
38.6822	-122.2	16	Americas	**
38.6822	-120.4	16	Americas	**
38.6822	-118.6	16	Americas	**
38.6822	-116.8	16	Americas	**
38.6822	-115	16	Americas	**
38.6822	-113.2	16	Americas	**
38.6822	-111.4	16	Americas	**
38.6822	-109.6	16	Americas	**
38.6822	-107.8	16	Americas	**
38.6822	-106	16	Americas	**
38.6822	-104.2	16	Americas	**
38.6822	-102.4	16	Americas	**
38.6822	-100.6	16	Americas	**
38.6822	-98.8	16	Americas	**
38.6822	-97	16	Americas	**
38.6822	-95.2	17	Americas	**
38.6822	-93.4	17	Americas	**
38.6822	-91.6	17	Americas	**
38.6822	-89.8	17	Americas	**
38.6822	-88	17	Americas	**
38.6822	-86.2	17	Americas	**
38.6822	-84.4	17	Americas	**
38.6822	-82.6	17	Americas	**
38.6822	-80.8	17	Americas	**
38.6822	-79	17	Americas	**
38.6822	-77.2	17	Americas	**
38.6822	-75.4	17	Americas	**
38.6822	-8.8	18	Europe	**
38.6822	-7	18	Europe	**
38.6822	-5.2	18	Europe	**
38.6822	-3.4	18	Europe	**
38.6822	-1.6	18	Europe	**
38.6822	16.4	18	Europe	**
38.6822	21.8	18	Europe	**
38.6822	23.6	18	Europe	**
38.6822	27.2	18	Asia	**
38.6822	29	18	Asia	**
38.6822	30.8	18	Asia	**
38.6822	32.6	18	Asia	**
38.6822	34.4	18	Asia	**
38.6822	36.2	18	Asia	**
38.6822	38	18	Asia	**
38.6822	39.8	18	Asia	**
38.6822	41.6	18	Asia	**
38.6822	43.4	18	Asia	**
38.6822	45.2	18	Asia	**
38.6822	47	18	Asia	**
38.6822	48.8	19	Asia	**
38.6822	54.2	19	Asia	**
38.6822	56	19	Asia	**
38.6822	57.8	19	Asia	**
38.6822	59.6	19	Asia	**
38.6822	61.4	19	Asia	**
38.6822	63.2	19	Asia	**
38.6822	65	19	Asia	**
38.6822	66.8	19	Asia	**
38.6822	68.6	19	Asia	**
38.6822	70.4	19	Asia	**
38.6822	72.2	19	Asia	**
38.6822	74	19	Asia	**
38.6822	75.8	19	Asia	**
38.6822	77.6	19	Asia	**
38.6822	79.4	19	Asia	**
38.6822	81.2	19	Asia	**
38.6822	83	19	Asia	**
38.6822	84.8	19	Asia	**
38.6822	86.6	19	Asia	**
38.6822	88.4	19	Asia	**
38.6822	90.2	19	Asia	**
38.6822	92	19	Asia	**
38.6822	93.8	19	Asia	**
38.6822	95.6	19	Asia	**
38.6822	97.4	19	Asia	**
38.6822	99.2	19	Asia	**
38.6822	101	19	Asia	**
38.6822	102.8	19	Asia	**
38.6822	104.6	19	Asia	**
38.6822	106.4	19	Asia	**
38.6822	108.2	19	Asia	**
38.6822	110	19	Asia	**
38.6822	111.8	19	Asia	**
38.6822	113.6	19	Asia	**
38.6822	115.4	19	Asia	**
38.6822	117.2	19	Asia	**
38.6822	126.2	20	Asia	**
38.6822	128	20	Asia	**
38.6822	140.6	20	Asia	**
40.5416	-124	16	Americas	**
40.5416	-122.2	16	Americas	**
40.5416	-120.4	16	Americas	**
40.5416	-118.6	16	Americas	**
40.5416	-116.8	16	Americas	**
40.5416	-115	16	Americas	**
40.5416	-113.2	16	Americas	**
40.5416	-111.4	16	Americas	**
40.5416	-109.6	16	Americas	**
40.5416	-107.8	16	Americas	**
40.5416	-106	16	Americas	**
40.5416	-104.2	16	Americas	**
40.5416	-102.4	16	Americas	**
40.5416	-100.6	16	Americas	**
40.5416	-98.8	16	Americas	**
40.5416	-97	16	Americas	**
40.5416	-95.2	17	Americas	**
40.5416	-93.4	17	Americas	**
40.5416	-91.6	17	Americas	**
40.5416	-89.8	17	Americas	**
40.5416	-88	17	Americas	**
40.5416	-86.2	17	Americas	**
40.5416	-84.4	17	Americas	**
40.5416	-82.6	17	Americas	**
40.5416	-80.8	17	Americas	**
40.5416	-79	17	Americas	**
40.5416	-77.2	17	Americas	**
40.5416	-75.4	17	Americas	**
40.5416	-7	18	Europe	**
40.5416	-5.2	18	Europe	**
40.5416	-3.4	18	Europe	**
40.5416	-1.6	18	Europe	**
40.5416	0.2	18	Europe	**
40.5416	9.2	18	Europe	**
40.5416	16.4	18	Europe	**
40.5416	20	18	Europe	**
40.5416	21.8	18	Europe	**
40.5416	23.6	18	Europe	**
40.5416	29	18	Asia	**
40.5416	30.8	18	Asia	**
40.5416	32.6	18	Asia	**
40.5416	34.4	18	Asia	**
40.5416	36.2	18	Asia	**
40.5416	38	18	Asia	**
40.5416	39.8	18	Asia	**
40.5416	41.6	18	Asia	**
40.5416	43.4	18	Asia	**
40.5416	45.2	18	Asia	**
40.5416	47	18	Asia	**
40.5416	48.8	19	Asia	**
40.5416	54.2	19	Asia	**
40.5416	56	19	Asia	**
40.5416	57.8	19	Asia	**
40.5416	59.6	19	Asia	**
40.5416	61.4	19	Asia	**
40.5416	63.2	19	Asia	**
40.5416	65	19	Asia	**
40.5416	66.8	19	Asia	**
40.5416	68.6	19	Asia	**
40.5416	70.4	19	Asia	**
40.5416	72.2	19	Asia	**
40.5416	74	19	Asia	**
40.5416	75.8	19	Asia	**
40.5416	77.6	19	Asia	**
40.5416	79.4	19	Asia	**
40.5416	81.2	19	Asia	**
40.5416	83	19	Asia	**
40.5416	84.8	19	Asia	**
40.5416	86.6	19	Asia	**
40.5416	88.4	19	Asia	**
40.5416	90.2	19	Asia	**
40.5416	92	19	Asia	**
40.5416	93.8	19	Asia	**
40.5416	95.6	19	Asia	**
40.5416	97.4	19	Asia	**
40.5416	99.2	19	Asia	**
40.5416	101	19	Asia	**
40.5416	102.8	19	Asia	**
40.5416	104.6	19	Asia	**
40.5416	106.4	19	Asia	**
40.5416	108.2	19	Asia	**
40.5416	110	19	Asia	**
40.5416	111.8	19	Asia	**
40.5416	113.6	19	Asia	**
40.5416	115.4	19	Asia	**
40.5416	117.2	19	Asia	**
40.5416	119	19	Asia	**
40.5416	122.6	20	Asia	**
40.5416	124.4	20	Asia	**
40.5416	126.2	20	Asia	**
40.5416	128	20	Asia	**
40.5416	140.6	20	Asia	**
42.4542	-124	16	Americas	**
42.4542	-122.2	16	Americas	**
42.4542	-120.4	16	Americas	**
42.4542	-118.6	16	Americas	**
42.4542	-116.8	16	Americas	**
42.4542	-115	16	Americas	**
42.4542	-113.2	16	Americas	**
42.4542	-111.4	16	Americas	**
42.4542	-109.6	16	Americas	**
42.4542	-107.8	16	Americas	**
42.4542	-106	16	Americas	**
42.4542	-104.2	16	Americas	**
42.4542	-102.4	16	Americas	**
42.4542	-100.6	16	Americas	**
42.4542	-98.8	16	Americas	**
42.4542	-97	16	Americas	**
42.4542	-95.2	17	Americas	**
42.4542	-93.4	17	Americas	**
42.4542	-91.6	17	Americas	**
42.4542	-89.8	17	Americas	**
42.4542	-88	17	Americas	**
42.4542	-86.2	17	Americas	**
42.4542	-84.4	17	Americas	**
42.4542	-82.6	17	Americas	**
42.4542	-80.8	17	Americas	**
42.4542	-79	17	Americas	**
42.4542	-77.2	17	Americas	**
42.4542	-75.4	17	Americas	**
42.4542	-73.6	17	Americas	**
42.4542	-71.8	17	Americas	**
42.4542	-8.8	18	Europe	**
42.4542	-7	18	Europe	**
42.4542	-5.2	18	Europe	**
42.4542	-3.4	18	Europe	**
42.4542	-1.6	18	Europe	**
42.4542	0.2	18	Europe	**
42.4542	2	18	Europe	**
42.4542	9.2	18	Europe	**
42.4542	12.8	18	Europe	**
42.4542	20	18	Europe	**
42.4542	21.8	18	Europe	**
42.4542	23.6	18	Europe	**
42.4542	25.4	18	Europe	**
42.4542	27.2	18	Europe	**
42.4542	41.6	18	Asia	**
42.4542	43.4	18	Asia	**
42.4542	45.2	18	Asia	**
42.4542	47	18	Asia	**
42.4542	54.2	19	Asia	**
42.4542	56	19	Asia	**
42.4542	57.8	19	Asia	**
42.4542	59.6	19	Asia	**
42.4542	61.4	19	Asia	**
42.4542	63.2	19	Asia	**
42.4542	65	19	Asia	**
42.4542	66.8	19	Asia	**
42.4542	68.6	19	Asia	**
42.4542	70.4	19	Asia	**
42.4542	72.2	19	Asia	**
42.4542	74	19	Asia	**
42.4542	75.8	19	Asia	**
42.4542	77.6	19	Asia	**
42.4542	79.4	19	Asia	**
42.4542	81.2	19	Asia	**
42.4542	83	19	Asia	**
42.4542	84.8	19	Asia	**
42.4542	86.6	19	Asia	**
42.4542	88.4	19	Asia	**
42.4542	90.2	19	Asia	**
42.4542	92	19	Asia	**
42.4542	93.8	19	Asia	**
42.4542	95.6	19	Asia	**
42.4542	97.4	19	Asia	**
42.4542	99.2	19	Asia	**
42.4542	101	19	Asia	**
42.4542	102.8	19	Asia	**
42.4542	104.6	19	Asia	**
42.4542	106.4	19	Asia	**
42.4542	108.2	19	Asia	**
42.4542	110	19	Asia	**
42.4542	111.8	19	Asia	**
42.4542	113.6	19	Asia	**
42.4542	115.4	19	Asia	**
42.4542	117.2	19	Asia	**
42.4542	119	19	Asia	**
42.4542	120.8	20	Asia	**
42.4542	122.6	20	Asia	**
42.4542	124.4	20	Asia	**
42.4542	126.2	20	Asia	**
42.4542	128	20	Asia	**
42.4542	129.8	20	Asia	**
42.4542	142.4	20	Asia	**
44.427	-124	16	Americas	**
44.427	-122.2	16	Americas	**
44.427	-120.4	16	Americas	**
44.427	-118.6	16	Americas	**
44.427	-116.8	16	Americas	**
44.427	-115	16	Americas	**
44.427	-113.2	16	Americas	**
44.427	-111.4	16	Americas	**
44.427	-109.6	16	Americas	**
44.427	-107.8	16	Americas	**
44.427	-106	16	Americas	**
44.427	-104.2	16	Americas	**
44.427	-102.4	16	Americas	**
44.427	-100.6	16	Americas	**
44.427	-98.8	16	Americas	**
44.427	-97	16	Americas	**
44.427	-95.2	17	Americas	**
44.427	-93.4	17	Americas	**
44.427	-91.6	17	Americas	**
44.427	-89.8	17	Americas	**
44.427	-88	17	Americas	**
44.427	-86.2	17	Americas	**
44.427	-84.4	17	Americas	**
44.427	-80.8	17	Americas	**
44.427	-79	17	Americas	**
44.427	-77.2	17	Americas	**
44.427	-75.4	17	Americas	**
44.427	-73.6	17	Americas	**
44.427	-71.8	17	Americas	**
44.427	-70	17	Americas	**
44.427	-64.6	17	Americas	**
44.427	0.2	18	Europe	**
44.427	2	18	Europe	**
44.427	3.8	18	Europe	**
44.427	5.6	18	Europe	**
44.427	7.4	18	Europe	**
44.427	9.2	18	Europe	**
44.427	11	18	Europe	**
44.427	16.4	18	Europe	**
44.427	18.2	18	Europe	**
44.427	20	18	Europe	**
44.427	21.8	18	Europe	**
44.427	23.6	18	Europe	**
44.427	25.4	18	Europe	**
44.427	27.2	18	Europe	**
44.427	39.8	18	Asia	**
44.427	41.6	18	Asia	**
44.427	43.4	18	Asia	**
44.427	45.2	18	Asia	**
44.427	50.6	19	Asia	**
44.427	52.4	19	Asia	**
44.427	54.2	19	Asia	**
44.427	56	19	Asia	**
44.427	57.8	19	Asia	**
44.427	61.4	19	Asia	**
44.427	63.2	19	Asia	**
44.427	65	19	Asia	**
44.427	66.8	19	Asia	**
44.427	68.6	19	Asia	**
44.427	70.4	19	Asia	**
44.427	72.2	19	Asia	**
44.427	74	19	Asia	**
44.427	75.8	19	Asia	**
44.427	77.6	19	Asia	**
44.427	79.4	19	Asia	**
44.427	81.2	19	Asia	**
44.427	83	19	Asia	**
44.427	84.8	19	Asia	**
44.427	86.6	19	Asia	**
44.427	88.4	19	Asia	**
44.427	90.2	19	Asia	**
44.427	92	19	Asia	**
44.427	93.8	19	Asia	**
44.427	95.6	19	Asia	**
44.427	97.4	19	Asia	**
44.427	99.2	19	Asia	**
44.427	101	19	Asia	**
44.427	102.8	19	Asia	**
44.427	104.6	19	Asia	**
44.427	106.4	19	Asia	**
44.427	108.2	19	Asia	**
44.427	110	19	Asia	**
44.427	111.8	19	Asia	**
44.427	113.6	19	Asia	**
44.427	115.4	19	Asia	**
44.427	117.2	19	Asia	**
44.427	119	19	Asia	**
44.427	120.8	20	Asia	**
44.427	122.6	20	Asia	**
44.427	124.4	20	Asia	**
44.427	126.2	20	Asia	**
44.427	128	20	Asia	**
44.427	129.8	20	Asia	**
44.427	131.6	20	Asia	**
44.427	133.4	20	Asia	**
44.427	135.2	20	Asia	**
44.427	142.4	20	Asia	**
46.4688	-122.2	16	Americas	**
46.4688	-120.4	16	Americas	**
46.4688	-118.6	16	Americas	**
46.4688	-116.8	16	Americas	**
46.4688	-115	16	Americas	**
46.4688	-113.2	16	Americas	**
46.4688	-111.4	16	Americas	**
46.4688	-109.6	16	Americas	**
46.4688	-107.8	16	Americas	**
46.4688	-106	16	Americas	**
46.4688	-104.2	16	Americas	**
46.4688	-102.4	16	Americas	**
46.4688	-100.6	16	Americas	**
46.4688	-98.8	16	Americas	**
46.4688	-97	16	Americas	**
46.4688	-95.2	17	Americas	**
46.4688	-93.4	17	Americas	**
46.4688	-91.6	17	Americas	**
46.4688	-89.8	17	Americas	**
46.4688	-88	17	Americas	**
46.4688	-86.2	17	Americas	**
46.4688	-84.4	17	Americas	**
46.4688	-82.6	17	Americas	**
46.4688	-80.8	17	Americas	**
46.4688	-79	17	Americas	**
46.4688	-77.2	17	Americas	**
46.4688	-75.4	17	Americas	**
46.4688	-73.6	17	Americas	**
46.4688	-71.8	17	Americas	**
46.4688	-70	17	Americas	**
46.4688	-68.2	17	Americas	**
46.4688	-66.4	17	Americas	**
46.4688	-61	17	Americas	**
46.4688	-1.6	18	Europe	**
46.4688	0.2	18	Europe	**
46.4688	2	18	Europe	**
46.4688	3.8	18	Europe	**
46.4688	5.6	18	Europe	**
46.4688	7.4	18	Europe	**
46.4688	9.2	18	Europe	**
46.4688	11	18	Europe	**
46.4688	12.8	18	Europe	**
46.4688	14.6	18	Europe	**
46.4688	16.4	18	Europe	**
46.4688	18.2	18	Europe	**
46.4688	20	18	Europe	**
46.4688	21.8	18	Europe	**
46.4688	23.6	18	Europe	**
46.4688	25.4	18	Europe	**
46.4688	27.2	18	Europe	**
46.4688	29	18	Europe	**
46.4688	32.6	18	Europe	**
46.4688	34.4	18	Europe	**
46.4688	38	18	Asia	**
46.4688	39.8	18	Asia	**
46.4688	41.6	18	Asia	**
46.4688	43.4	18	Asia	**
46.4688	45.2	18	Asia	**
46.4688	47	18	Asia	**
46.4688	48.8	19	Asia	**
46.4688	54.2	19	Asia	**
46.4688	56	19	Asia	**
46.4688	57.8	19	Asia	**
46.4688	59.6	19	Asia	**
46.4688	61.4	19	Asia	**
46.4688	63.2	19	Asia	**
46.4688	65	19	Asia	**
46.4688	66.8	19	Asia	**
46.4688	68.6	19	Asia	**
46.4688	70.4	19	Asia	**
46.4688	72.2	19	Asia	**
46.4688	74	19	Asia	**
46.4688	75.8	19	Asia	**
46.4688	77.6	19	Asia	**
46.4688	79.4	19	Asia	**
46.4688	81.2	19	Asia	**
46.4688	83	19	Asia	**
46.4688	84.8	19	Asia	**
46.4688	86.6	19	Asia	**
46.4688	88.4	19	Asia	**
46.4688	90.2	19	Asia	**
46.4688	92	19	Asia	**
46.4688	93.8	19	Asia	**
46.4688	95.6	19	Asia	**
46.4688	97.4	19	Asia	**
46.4688	99.2	19	Asia	**
46.4688	101	19	Asia	**
46.4688	102.8	19	Asia	**
46.4688	104.6	19	Asia	**
46.4688	106.4	19	Asia	**
46.4688	108.2	19	Asia	**
46.4688	110	19	Asia	**
46.4688	111.8	19	Asia	**
46.4688	113.6	19	Asia	**
46.4688	115.4	19	Asia	**
46.4688	117.2	19	Asia	**
46.4688	119	19	Asia	**
46.4688	120.8	20	Asia	**
46.4688	122.6	20	Asia	**
46.4688	124.4	20	Asia	**
46.4688	126.2	20	Asia	**
46.4688	128	20	Asia	**
46.4688	129.8	20	Asia	**
46.4688	131.6	20	Asia	**
46.4688	133.4	20	Asia	**
46.4688	135.2	20	Asia	**
46.4688	137	20	Asia	**
48.5904	-124	16	Americas	**
48.5904	-122.2	16	Americas	**
48.5904	-120.4	16	Americas	**
48.5904	-118.6	16	Americas	**
48.5904	-116.8	16	Americas	**
48.5904	-115	16	Americas	**
48.5904	-113.2	16	Americas	**
48.5904	-111.4	16	Americas	**
48.5904	-109.6	16	Americas	**
48.5904	-107.8	16	Americas	**
48.5904	-106	16	Americas	**
48.5904	-104.2	16	Americas	**
48.5904	-102.4	16	Americas	**
48.5904	-100.6	16	Americas	**
48.5904	-98.8	16	Americas	**
48.5904	-97	16	Americas	**
48.5904	-95.2	17	Americas	**
48.5904	-93.4	17	Americas	**
48.5904	-91.6	17	Americas	**
48.5904	-89.8	17	Americas	**
48.5904	-86.2	17	Americas	**
48.5904	-84.4	17	Americas	**
48.5904	-82.6	17	Americas	**
48.5904	-80.8	17	Americas	**
48.5904	-79	17	Americas	**
48.5904	-77.2	17	Americas	**
48.5904	-75.4	17	Americas	**
48.5904	-73.6	17	Americas	**
48.5904	-71.8	17	Americas	**
48.5904	-70	17	Americas	**
48.5904	-68.2	17	Americas	**
48.5904	-66.4	17	Americas	**
48.5904	-64.6	17	Americas	**
48.5904	-57.4	17	Americas	**
48.5904	-55.6	17	Americas	**
48.5904	-3.4	18	Europe	**
48.5904	-1.6	18	Europe	**
48.5904	0.2	18	Europe	**
48.5904	2	18	Europe	**
48.5904	3.8	18	Europe	**
48.5904	5.6	18	Europe	**
48.5904	7.4	18	Europe	**
48.5904	9.2	18	Europe	**
48.5904	11	18	Europe	**
48.5904	12.8	18	Europe	**
48.5904	14.6	18	Europe	**
48.5904	16.4	18	Europe	**
48.5904	18.2	18	Europe	**
48.5904	20	18	Europe	**
48.5904	21.8	18	Europe	**
48.5904	23.6	18	Europe	**
48.5904	25.4	18	Europe	**
48.5904	27.2	18	Europe	**
48.5904	29	18	Europe	**
48.5904	30.8	18	Europe	**
48.5904	32.6	18	Europe	**
48.5904	34.4	18	Europe	**
48.5904	36.2	18	Europe	**
48.5904	38	18	Asia	**
48.5904	39.8	18	Asia	**
48.5904	41.6	18	Asia	**
48.5904	43.4	18	Asia	**
48.5904	45.2	18	Asia	**
48.5904	47	18	Asia	**
48.5904	48.8	19	Asia	**
48.5904	50.6	19	Asia	**
48.5904	52.4	19	Asia	**
48.5904	54.2	19	Asia	**
48.5904	56	19	Asia	**
48.5904	57.8	19	Asia	**
48.5904	59.6	19	Asia	**
48.5904	61.4	19	Asia	**
48.5904	63.2	19	Asia	**
48.5904	65	19	Asia	**
48.5904	66.8	19	Asia	**
48.5904	68.6	19	Asia	**
48.5904	70.4	19	Asia	**
48.5904	72.2	19	Asia	**
48.5904	74	19	Asia	**
48.5904	75.8	19	Asia	**
48.5904	77.6	19	Asia	**
48.5904	79.4	19	Asia	**
48.5904	81.2	19	Asia	**
48.5904	83	19	Asia	**
48.5904	84.8	19	Asia	**
48.5904	86.6	19	Asia	**
48.5904	88.4	19	Asia	**
48.5904	90.2	19	Asia	**
48.5904	92	19	Asia	**
48.5904	93.8	19	Asia	**
48.5904	95.6	19	Asia	**
48.5904	97.4	19	Asia	**
48.5904	99.2	19	Asia	**
48.5904	101	19	Asia	**
48.5904	102.8	19	Asia	**
48.5904	104.6	19	Asia	**
48.5904	106.4	19	Asia	**
48.5904	108.2	19	Asia	**
48.5904	110	19	Asia	**
48.5904	111.8	19	Asia	**
48.5904	113.6	19	Asia	**
48.5904	115.4	19	Asia	**
48.5904	117.2	19	Asia	**
48.5904	119	19	Asia	**
48.5904	120.8	20	Asia	**
48.5904	122.6	20	Asia	**
48.5904	124.4	20	Asia	**
48.5904	126.2	20	Asia	**
48.5904	128	20	Asia	**
48.5904	129.8	20	Asia	**
48.5904	131.6	20	Asia	**
